"전국","구두",113.81,113.81,113.81,113.81,113.81,113.81
"전국","운동화",111.42,111.42,111.42,115.05,115.05,115.05
"전국","실내화",127.86,127.89,127.34,127.57,127.90,127.97
"전국","주택수선재료",120.85,121.10,124.50,125.85,126.17,127.28
"전국","식기",120.37,124.81,124.50,124.24,130.62,133.61
"전국","컵",106.95,106.86,107.78,108.43,106.62,106.17
"전국","솥",120.08,126.13,126.24,120.55,118.80,120.16
"전국","프라이팬",123.33,133.82,127.51,134.67,134.75,134.85
"전국","냄비",128.34,132.89,132.43,127.44,127.22,126.27
"전국","수저",111.26,115.42,112.95,115.62,113.72,114.63
"전국","밀폐용기",121.76,127.55,124.38,127.84,129.86,123.74
"전국","부엌용용구",119.60,120.47,119.55,122.14,124.09,129.03
"전국","건전지",141.99,144.46,148.52,149.32,149.18,149.88
"전국","소형가사용품",112.71,114.55,112.26,114.32,115.96,118.42
"전국","세탁세제",125.64,120.60,121.92,132.82,128.08,127.71
"전국","섬유유연제",153.18,151.31,152.35,154.45,152.05,154.82
"전국","전구",109.24,109.40,105.21,108.47,108.38,111.11
"전국","부엌용세제",123.50,121.15,121.38,121.41,122.58,122.82
"전국","청소용세제",138.38,138.56,138.67,138.97,138.85,139.58
"전국","살충제",127.63,128.18,132.49,133.86,130.02,131.69
"전국","가정용비닐용품",137.72,138.18,138.48,140.07,148.60,154.99
"전국","키친타월",135.89,137.23,131.16,133.70,135.10,135.13
"전국","방향제",134.72,132.44,134.92,132.85,134.21,132.08
"전국","습기제거제",149.63,149.62,149.82,149.80,145.93,145.77
"전국","종이기저귀",115.72,116.95,115.64,116.86,117.10,116.62
"전국","생리대",111.50,119.55,108.71,110.24,109.46,110.64
"전국","마스크",70.82,70.62,70.62,70.76,70.70,70.88
"전국","반창고",102.09,102.19,102.26,102.42,103.07,103.25
"전국","안경",101.91,101.85,101.64,101.61,101.61,101.88
"전국","콘택트렌즈",102.56,103.53,103.90,105.43,105.63,105.83
"전국","의료측정기",98.09,97.95,98.72,98.93,99.11,99.59
"전국","보청기",102.88,102.88,102.88,102.88,102.88,102.88
"전국","치료재료",100.28,100.28,100.28,101.79,101.87,101.87
"전국","자동차타이어",121.29,120.77,121.09,121.18,121.00,121.11
"전국","컴퓨터소모품",126.01,125.91,128.49,128.49,127.46,127.46
"전국","저장장치",172.55,196.75,197.48,207.68,209.38,212.06
"전국","장난감",98.77,100.41,101.13,101.20,101.45,101.42
"전국","레저용품",112.51,112.60,112.74,112.75,112.76,112.96
"전국","운동용품",109.37,108.02,107.15,106.81,106.84,105.71
"전국","원예용품",118.79,119.35,120.37,121.04,121.10,120.97
"전국","반려동물용품",121.45,122.91,120.15,122.29,122.25,123.27
"전국","종이문구",121.73,122.99,124.85,125.17,125.26,125.42
"전국","기타문구",127.54,127.46,127.98,128.46,129.88,130.54
"전국","필기구",116.61,116.91,117.36,117.78,117.72,117.93
"전국","회화용구",117.42,117.90,118.42,118.45,118.65,118.61
"전국","칫솔",101.09,103.83,105.19,104.12,105.70,105.83
"전국","치약",115.20,110.68,119.65,117.10,114.96,118.19
"전국","비누",138.98,138.04,140.92,138.89,139.04,140.24
"전국","화장지",120.99,121.86,121.83,122.36,122.70,123.12
"전국","구강세정제",124.16,116.83,119.99,118.01,120.00,121.60
"전국","가방",110.94,110.94,110.94,110.94,110.94,110.94
"전국","핸드백",120.34,110.52,115.44,115.44,115.44,115.44
"전국","우산",106.07,106.04,106.37,106.58,106.76,107.23
